time,command,absolute,quadrature
2.44500000000005,0.06903629750013351,0.4533236026763916,-551
2.44500000000005,0.06903629750013351,0.4533236026763916,-551
2.455000000000041,0.06903629750013351,0.47776150703430176,-551
2.455000000000041,0.06903629750013351,0.47776150703430176,-551
2.465000000000032,0.06903629750013351,0.4533236026763916,-551
2.465000000000032,0.06903629750013351,0.4533236026763916,-551
2.4750000000000227,0.06903629750013351,0.4533236026763916,-551
2.4750000000000227,0.06903629750013351,0.4533236026763916,-551
2.4850000000000136,0.06903629750013351,0.4533236026763916,-551
2.4850000000000136,0.06903629750013351,0.4533236026763916,-551
2.4950000000000045,0.1621478945016861,0.42888569831848145,-551
2.4950000000000045,0.1621478945016861,0.42888569831848145,-551
2.5049999999999955,0.1621478945016861,0.4533236026763916,-551
2.5049999999999955,0.1621478945016861,0.4533236026763916,-551
2.5150000000001,0.1621478945016861,0.4533236026763916,-551
2.5150000000001,0.1621478945016861,0.4533236026763916,-551
2.525000000000091,0.1621478945016861,0.4533236026763916,-551
2.525000000000091,0.1621478945016861,0.4533236026763916,-551
2.535000000000082,0.1621478945016861,0.42888569831848145,-551
2.535000000000082,0.1621478945016861,0.42888569831848145,-551
2.5450000000000728,0.23294030129909515,0.47776150703430176,-551
2.5450000000000728,0.23294030129909515,0.47776150703430176,-551
2.5550000000000637,0.23294030129909515,0.4533236026763916,-551
2.5550000000000637,0.23294030129909515,0.4533236026763916,-551
2.5650000000000546,0.23294030129909515,0.4533236026763916,-551
2.5650000000000546,0.23294030129909515,0.4533236026763916,-551
2.5750000000000455,0.23294030129909515,0.4533236026763916,-551
2.5750000000000455,0.23294030129909515,0.4533236026763916,-551
2.5850000000000364,0.23294030129909515,0.4533236026763916,-551
2.5850000000000364,0.23294030129909515,0.4533236026763916,-551
2.5950000000000273,0.23294030129909515,0.4533236026763916,-551
2.5950000000000273,0.23294030129909515,0.4533236026763916,-551
2.605000000000018,0.31042608618736267,0.4533236026763916,-551
2.605000000000018,0.31042608618736267,0.4533236026763916,-551
2.615000000000009,0.31042608618736267,0.4533236026763916,-551
2.615000000000009,0.31042608618736267,0.4533236026763916,-551
2.625,0.31042608618736267,0.47776150703430176,-551
2.625,0.31042608618736267,0.47776150703430176,-551
2.6350000000001046,0.31042608618736267,0.4533236026763916,-551
2.6350000000001046,0.31042608618736267,0.4533236026763916,-551
2.6450000000000955,0.31042608618736267,0.4533236026763916,-551
2.6450000000000955,0.31042608618736267,0.4533236026763916,-551
2.6550000000000864,0.31042608618736267,0.47776150703430176,-551
2.6550000000000864,0.31042608618736267,0.47776150703430176,-551
2.6650000000000773,0.3197355568408966,0.47776150703430176,-551
2.6650000000000773,0.3197355568408966,0.47776150703430176,-551
2.675000000000068,0.3197355568408966,0.47776150703430176,-551
2.675000000000068,0.3197355568408966,0.47776150703430176,-551
2.685000000000059,0.3197355568408966,0.4533236026763916,-551
2.685000000000059,0.3197355568408966,0.4533236026763916,-551
2.69500000000005,0.3197355568408966,0.4533236026763916,-551
2.69500000000005,0.3197355568408966,0.4533236026763916,-551
2.705000000000041,0.3197355568408966,0.4533236026763916,-551
2.705000000000041,0.3197355568408966,0.4533236026763916,-551
2.715000000000032,0.3197355568408966,0.4533236026763916,-551
2.715000000000032,0.3197355568408966,0.4533236026763916,-551
2.7250000000000227,0.3197355568408966,0.5021994113922119,-551
2.7250000000000227,0.3197355568408966,0.5021994113922119,-551
2.7350000000000136,0.3197355568408966,0.47776150703430176,-551
2.7350000000000136,0.3197355568408966,0.47776150703430176,-551
2.7450000000000045,0.3197355568408966,0.5021994113922119,-551
2.7450000000000045,0.3197355568408966,0.5021994113922119,-551
2.7549999999999955,0.3197355568408966,0.47776150703430176,-551
2.7549999999999955,0.3197355568408966,0.47776150703430176,-551
2.7650000000001,0.3197355568408966,0.5021994113922119,-551
2.7650000000001,0.3197355568408966,0.5021994113922119,-551
2.7760000000000673,0.3197355568408966,0.5510752201080322,-551
2.7760000000000673,0.3197355568408966,0.5510752201080322,-551
